ticket_id,risk_score,risk_level,final_risk_prob,lr_risk_prob,nn_risk_prob,risk_explanation,is_risk_high,is_risk_medium,is_risk_low,risk_dim_compliance,risk_dim_sla,risk_dim_cost,risk_dim_quality,risk_dim_equipment,created_at,ticket_type,priority,region
TK004705,0.0551,low,0.0559,0.0849,0.0277,equipment(0.20); cost(0.13),0,0,1,0.0,0,0.12570484801975246,0.0,0.2,2025-01-14 16:17:00,巡检,中,华中
TK004706,0.2451,low,0.1117,0.0837,0.0253,compliance(0.50); quality(0.50); equipment(0.20),0,0,1,0.5,0,0.07559806156936633,0.5,0.2,2025-11-05 17:08:00,抢修,低,西南
TK004707,0.2609,low,0.6194,0.7626,0.7834,quality(0.50); equipment(0.40); cost(0.32),0,0,1,0.25,0,0.3170164925273071,0.5,0.4,2025-05-08 19:14:00,抢修,中,西南
TK004708,0.1453,low,0.1202,0.1661,0.0527,equipment(0.40); compliance(0.25); cost(0.11),0,0,1,0.25,0,0.11375251157508515,0.0,0.4,2025-07-18 16:22:00,巡检,中,华南
TK004709,0.2572,low,0.4516,0.6727,0.397,quality(0.50); equipment(0.40); cost(0.30),0,0,1,0.25,0,0.2983276525448538,0.5,0.4,2025-09-09 16:20:00,抢修,中,华东
TK004710,0.1789,low,0.0588,0.0136,0.001,compliance(0.50); cost(0.27),0,0,1,0.5,0,0.2692841464619329,0.0,0.0,2025-05-07 09:58:00,保养,中,华东
TK004711,0.1399,low,0.1604,0.2174,0.1209,cost(0.39); compliance(0.25),0,0,1,0.25,0,0.3870897027445708,0.0,0.0,2025-04-13 19:41:00,抢修,低,华北
TK004712,0.1852,low,0.0602,0.0103,0.0029,equipment(0.60); compliance(0.25); cost(0.16),0,0,1,0.25,0,0.16338976786209303,0.0,0.6,2025-12-26 18:26:00,改造,低,华北
TK004713,0.1719,low,0.1759,0.302,0.0531,equipment(0.60); quality(0.25); cost(0.22),0,0,1,0.0,0,0.22196953996712587,0.25,0.6,2025-10-10 10:16:00,保养,中,华南
TK004714,0.1881,low,0.3187,0.3884,0.361,equipment(0.60); compliance(0.25); cost(0.18),0,0,1,0.25,0,0.17784679469790665,0.0,0.6,2025-10-08 12:23:00,巡检,中,西北
TK004715,0.0858,low,0.0419,0.0427,0.0035,compliance(0.25); cost(0.12),0,0,1,0.25,0,0.11662833977383191,0.0,0.0,2025-05-22 15:02:00,抢修,低,华北
TK004716,0.2152,low,0.142,0.1543,0.067,compliance(0.50); equipment(0.40); cost(0.15),0,0,1,0.5,0,0.15119059255193568,0.0,0.4,2025-01-12 10:01:00,巡检,中,华北
TK004717,0.1691,low,0.0605,0.0262,0.0018,equipment(1.00),0,0,1,0.0,0,0.09539562596218254,0.0,1.0,2025-02-23 18:58:00,巡检,高,华东
TK004718,0.1413,low,0.289,0.6012,0.1035,compliance(0.25); cost(0.24); equipment(0.20),0,0,1,0.25,0,0.24420863626997902,0.0,0.2,2025-01-09 17:34:00,抢修,高,华南
TK004719,0.1199,low,0.0559,0.0522,0.0048,equipment(0.40); cost(0.30),0,0,1,0.0,0,0.299455282623722,0.0,0.4,2025-03-02 07:22:00,抢修,中,西北
TK004720,0.1358,low,0.2996,0.3674,0.3721,equipment(0.40); cost(0.38),0,0,1,0.0,0,0.37906140749372896,0.0,0.4,2025-03-07 08:32:00,巡检,高,华中
TK004721,0.1399,low,0.1256,0.1999,0.039,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.08686887226973772,0.0,0.4,2025-01-24 09:32:00,抢修,低,华南
TK004722,0.2271,low,0.6401,0.782,0.8523,compliance(0.50); equipment(0.40); cost(0.21),0,0,1,0.5,0,0.2103794393457017,0.0,0.4,2025-11-13 13:49:00,保养,中,华北
TK004723,0.0207,low,0.023,0.0429,0.0051,cost(0.10),0,0,1,0.0,0,0.10363310382608915,0.0,0.0,2025-10-28 19:04:00,保养,中,华南
TK004724,0.2076,low,0.214,0.32,0.1135,equipment(0.80); cost(0.25); quality(0.25),0,0,1,0.0,0,0.25048784119495626,0.25,0.8,2025-09-29 15:25:00,保养,低,华中
TK004725,0.1255,low,0.1188,0.1416,0.0903,compliance(0.25); quality(0.25); cost(0.13),0,0,1,0.25,0,0.12743620202351202,0.25,0.0,2025-08-05 17:00:00,巡检,中,西北
TK004726,0.2272,low,0.078,0.0264,0.0018,compliance(0.50); equipment(0.40); cost(0.21),0,0,1,0.5,0,0.21087100381078416,0.0,0.4,2025-11-02 20:59:00,巡检,低,西北
TK004727,0.1233,low,0.1157,0.2155,0.0095,compliance(0.25); equipment(0.20); cost(0.15),0,0,1,0.25,0,0.15417668253960182,0.0,0.2,2025-03-25 15:43:00,巡检,低,华东
TK004728,0.0804,low,0.062,0.0632,0.0451,quality(0.25); equipment(0.20),0,0,1,0.0,0,0.06456740690018026,0.25,0.2,2025-04-08 10:07:00,抢修,低,华北
TK004729,0.0548,low,0.068,0.0717,0.0757,equipment(0.20); cost(0.12),0,0,1,0.0,0,0.12402447047043685,0.0,0.2,2025-08-12 18:36:00,巡检,中,西北
TK004730,0.1511,low,0.1453,0.2794,0.0061,equipment(0.60); cost(0.31),0,0,1,0.0,0,0.3057240204429301,0.0,0.6,2025-05-16 07:12:00,抢修,低,西南
TK004731,0.1651,low,0.0583,0.0235,0.0016,equipment(0.60); cost(0.38),0,0,1,0.0,0,0.3755257346218227,0.0,0.6,2025-03-01 16:04:00,改造,低,西南
TK004732,0.0751,low,0.1366,0.2601,0.0657,equipment(0.40),0,0,1,0.0,0,0.07571332155832222,0.0,0.4,2025-05-05 16:01:00,巡检,高,华南
TK004733,0.0776,low,0.0317,0.0214,0.0027,cost(0.24); equipment(0.20),0,0,1,0.0,0,0.2382058580479295,0.0,0.2,2025-08-17 16:46:00,巡检,高,华中
TK004734,0.091,low,0.1553,0.1669,0.1989,quality(0.50),0,0,1,0.0,0,0.08010158165323622,0.5,0.0,2025-04-05 19:12:00,巡检,高,华中
TK004735,0.0943,low,0.1722,0.318,0.0931,equipment(0.40); cost(0.17),0,0,1,0.0,0,0.17163042631802095,0.0,0.4,2025-07-14 07:45:00,巡检,低,华中
TK004736,0.0832,low,0.0334,0.0204,0.0038,quality(0.25); cost(0.23),0,0,1,0.0,0,0.22848207569528167,0.25,0.0,2025-10-20 10:28:00,保养,紧急,华东
TK004737,0.1187,low,0.0626,0.0579,0.0191,cost(0.41); quality(0.25),0,0,1,0.0,0,0.4057528002866496,0.25,0.0,2025-11-18 19:20:00,抢修,紧急,西南
TK004738,0.0936,low,0.0646,0.0793,0.0249,quality(0.50),0,0,1,0.0,0,0.09290168541408683,0.5,0.0,2025-06-26 15:35:00,巡检,中,华南
TK004739,0.208,low,0.124,0.1396,0.0364,equipment(0.60); cost(0.28); compliance(0.25),0,0,1,0.25,0,0.2772678124929606,0.0,0.6,2025-03-25 20:58:00,抢修,中,华东
TK004740,0.1028,low,0.0869,0.137,0.0231,equipment(0.40); cost(0.21),0,0,1,0.0,0,0.2140445644834571,0.0,0.4,2025-08-16 08:03:00,保养,低,华南
TK004741,0.1736,low,0.3096,0.364,0.3718,equipment(0.40); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.2555905206683904,0.0,0.4,2025-09-11 08:37:00,保养,中,华北
TK004742,0.1183,low,0.0619,0.0662,0.0092,quality(0.50); cost(0.22),0,0,1,0.0,0,0.21639964713582416,0.5,0.0,2025-05-19 16:41:00,巡检,中,西南
TK004743,0.2656,low,0.1729,0.1073,0.159,compliance(0.75); cost(0.39),0,0,1,0.75,0,0.39055921359533596,0.0,0.0,2025-03-28 20:23:00,保养,紧急,华中
TK004744,0.3161,low,0.2803,0.2907,0.2391,compliance(0.75); equipment(0.40); quality(0.25),0,0,1,0.75,0,0.15526890190865372,0.25,0.4,2025-05-08 20:34:00,改造,紧急,华南
TK004745,0.2785,low,0.14,0.1388,0.0224,compliance(0.50); quality(0.50); cost(0.39),0,0,1,0.5,0,0.39230769230769225,0.5,0.0,2025-08-18 20:17:00,改造,中,西北
TK004746,0.0849,low,0.0422,0.0401,0.0077,cost(0.27); equipment(0.20),0,0,1,0.0,0,0.27471102949119575,0.0,0.2,2025-07-25 10:21:00,巡检,中,西北
TK004747,0.1479,low,0.072,0.0767,0.0021,equipment(0.40); cost(0.25); quality(0.25),0,0,1,0.0,0,0.2521474858090119,0.25,0.4,2025-12-06 16:58:00,保养,低,华南
TK004748,0.2289,low,0.1961,0.1987,0.1653,equipment(0.60); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.19463196996988197,0.25,0.6,2025-08-17 20:59:00,巡检,中,西北
TK004749,0.1347,low,0.0821,0.1104,0.0087,cost(0.34); quality(0.25); equipment(0.20),0,0,1,0.0,0,0.33613277735618785,0.25,0.2,2025-08-22 20:15:00,抢修,中,华中
TK004750,0.0205,low,0.0098,0.0099,0.0006,cost(0.10),0,0,1,0.0,0,0.10254479101607938,0.0,0.0,2025-05-02 14:23:00,巡检,中,西南
TK004751,0.0992,low,0.0639,0.0827,0.0149,quality(0.25); equipment(0.20); cost(0.16),0,0,1,0.0,0,0.15864256573425206,0.25,0.2,2025-08-14 15:20:00,保养,中,西北
TK004752,0.1968,low,0.1904,0.3475,0.0279,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.1842420022119362,0.25,0.4,2025-09-14 10:59:00,抢修,中,华中
TK004753,0.1742,low,0.0721,0.0504,0.0064,quality(0.50); equipment(0.40); cost(0.20),0,0,1,0.0,0,0.19622887083980378,0.5,0.4,2025-11-24 10:06:00,巡检,高,华中
TK004754,0.1595,low,0.2088,0.1402,0.3196,equipment(0.80); cost(0.20),0,0,1,0.0,0,0.1972839741521737,0.0,0.8,2025-04-16 15:22:00,抢修,紧急,华北
TK004755,0.1674,low,0.0646,0.033,0.008,cost(0.37); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.3744092597740656,0.0,0.2,2025-10-23 14:36:00,巡检,中,华东
TK004756,0.1866,low,0.2246,0.3966,0.0853,quality(0.75); equipment(0.40),0,0,1,0.0,0,0.0703748610690107,0.75,0.4,2025-09-03 10:57:00,抢修,低,华东
TK004757,0.1753,low,0.1412,0.2127,0.0405,equipment(0.60); compliance(0.25); cost(0.11),0,0,1,0.25,0,0.1138914437891877,0.0,0.6,2025-10-27 07:33:00,改造,高,华北
TK004758,0.0896,low,0.1054,0.2164,0.008,equipment(0.40); cost(0.15),0,0,1,0.0,0,0.14799417839503304,0.0,0.4,2025-09-07 18:42:00,巡检,低,华中
TK004759,0.1833,low,0.536,0.6756,0.6987,equipment(0.60); compliance(0.25); cost(0.15),0,0,1,0.25,0,0.15393566025225525,0.0,0.6,2025-09-14 13:44:00,抢修,高,西北
TK004760,0.1622,low,0.2681,0.3704,0.2565,compliance(0.50); cost(0.19),0,0,1,0.5,0,0.18623573304618235,0.0,0.0,2025-08-19 14:36:00,巡检,紧急,华南
TK004761,0.2293,low,0.3272,0.5628,0.1755,quality(1.00); cost(0.40),0,0,1,0.0,0,0.3965611227822996,1.0,0.0,2025-10-03 16:55:00,巡检,中,华中
TK004762,0.0663,low,0.025,0.0115,0.003,quality(0.25); cost(0.14),0,0,1,0.0,0,0.14394755286595895,0.25,0.0,2025-12-24 07:18:00,巡检,中,西南
TK004763,0.1834,low,0.3655,0.5593,0.3277,equipment(0.40); cost(0.30); compliance(0.25),0,0,1,0.25,0,0.30454639681127715,0.0,0.4,2025-08-28 19:32:00,保养,紧急,华北
TK004764,0.1799,low,0.3249,0.5019,0.2722,quality(0.50); compliance(0.25); cost(0.21),0,0,1,0.25,0,0.21214143764675464,0.5,0.0,2025-12-12 09:23:00,巡检,低,华东
TK004765,0.2438,low,0.0857,0.0332,0.0028,compliance(0.50); equipment(0.40); cost(0.29),0,0,1,0.5,0,0.2939950404572276,0.0,0.4,2025-09-06 15:38:00,巡检,低,西北
TK004766,0.0917,low,0.0329,0.0141,0.0014,cost(0.27); quality(0.25),0,0,1,0.0,0,0.2712128636104214,0.25,0.0,2025-10-29 12:04:00,抢修,中,西北
TK004767,0.0686,low,0.0296,0.0242,0.0015,cost(0.34),0,0,1,0.0,0,0.3428872364023432,0.0,0.0,2025-12-15 08:22:00,保养,低,华中
TK004768,0.0263,low,0.0263,0.0464,0.0061,cost(0.13),0,0,1,0.0,0,0.1313487241798299,0.0,0.0,2025-09-08 11:00:00,保养,高,华南
TK004769,0.3225,low,0.7551,0.9528,0.9283,cost(1.00); equipment(0.40); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.4,2025-12-24 09:36:00,抢修,中,华东
TK004770,0.3212,low,0.3935,0.5628,0.2861,compliance(0.75); quality(0.50); equipment(0.20),0,0,1,0.75,0,0.14331978519771582,0.5,0.2,2025-04-01 07:38:00,抢修,中,西南
TK004771,0.3124,low,0.1907,0.2255,0.0516,compliance(0.75); equipment(0.40); cost(0.32),0,0,1,0.75,0,0.3245372395372861,0.0,0.4,2025-05-17 15:37:00,保养,中,华南
TK004772,0.1368,low,0.1289,0.1622,0.0889,quality(0.50); cost(0.31),0,0,1,0.0,0,0.3089164490861619,0.5,0.0,2025-03-04 13:38:00,抢修,低,华中
TK004773,0.118,low,0.0801,0.0916,0.0361,equipment(0.40); cost(0.29),0,0,1,0.0,0,0.2900144226690422,0.0,0.4,2025-11-14 20:44:00,巡检,低,西北
TK004774,0.1938,low,0.1025,0.1088,0.0179,equipment(0.60); compliance(0.25); cost(0.21),0,0,1,0.25,0,0.20629671304809216,0.0,0.6,2025-12-14 18:05:00,抢修,中,华南
TK004775,0.0779,low,0.046,0.0609,0.0038,equipment(0.40),0,0,1,0.0,0,0.08942357717093696,0.0,0.4,2025-11-19 12:00:00,抢修,低,西北
TK004776,0.1772,low,0.0635,0.0275,0.002,compliance(0.50); quality(0.25),0,0,1,0.5,0,0.07336528427318056,0.25,0.0,2025-06-12 11:44:00,改造,中,西南
TK004777,0.1625,low,0.1884,0.3173,0.0818,compliance(0.50); cost(0.19),0,0,1,0.5,0,0.1876785049590025,0.0,0.0,2025-01-03 17:32:00,保养,中,西南
TK004778,0.0762,low,0.0298,0.0162,0.0036,cost(0.38),0,0,1,0.0,0,0.38108248426244407,0.0,0.0,2025-03-21 10:09:00,抢修,低,西南
TK004779,0.1553,low,0.2426,0.457,0.1031,quality(0.50); cost(0.25); equipment(0.20),0,0,1,0.0,0,0.2512892268437764,0.5,0.2,2025-07-29 09:33:00,抢修,中,华中
TK004780,0.1353,low,0.1012,0.1071,0.066,quality(0.50); cost(0.30),0,0,1,0.0,0,0.30140425948331084,0.5,0.0,2025-05-20 20:37:00,抢修,高,华中
TK004781,0.0835,low,0.1112,0.1153,0.1308,compliance(0.25); cost(0.11),0,0,1,0.25,0,0.10511959511212954,0.0,0.0,2025-05-24 11:44:00,保养,高,华北
TK004782,0.1148,low,0.0474,0.0348,0.0022,equipment(0.40); quality(0.25),0,0,1,0.0,0,0.08641674249317566,0.25,0.4,2025-11-20 15:19:00,抢修,中,西北
TK004783,0.1288,low,0.0771,0.0988,0.011,compliance(0.25); equipment(0.20); cost(0.18),0,0,1,0.25,0,0.18157331562246326,0.0,0.2,2025-01-28 10:55:00,巡检,高,华东
TK004784,0.2662,low,0.2648,0.2346,0.2938,compliance(0.50); cost(0.41); equipment(0.40),0,0,1,0.5,0,0.40614507118663945,0.0,0.4,2025-03-17 12:18:00,改造,紧急,华中
TK004785,0.1418,low,0.1766,0.2748,0.1081,compliance(0.25); cost(0.25); equipment(0.20),0,0,1,0.25,0,0.2463920727505654,0.0,0.2,2025-04-24 07:25:00,保养,中,华北
TK004786,0.14,low,0.1184,0.1988,0.0195,cost(0.36); quality(0.25); equipment(0.20),0,0,1,0.0,0,0.36243129290744136,0.25,0.2,2025-10-27 12:12:00,改造,中,华南
TK004787,0.3625,low,0.7486,0.95,0.8781,compliance(1.00); quality(0.50); cost(0.19),0,0,1,1.0,0,0.1877176368279283,0.5,0.0,2025-07-13 07:38:00,保养,中,华南
TK004788,0.2201,low,0.0903,0.0393,0.0301,compliance(0.50); cost(0.33); equipment(0.20),0,0,1,0.5,0,0.3257086052464859,0.0,0.2,2025-06-04 07:46:00,保养,低,西北
TK004789,0.1946,low,0.5394,0.5067,0.8675,quality(0.50); equipment(0.40); cost(0.30),0,0,1,0.0,0,0.2982488480843133,0.5,0.4,2025-10-24 20:13:00,改造,中,华东
TK004790,0.0443,low,0.0238,0.0182,0.0118,equipment(0.20),0,0,1,0.0,0,0.07159450225718778,0.0,0.2,2025-11-12 11:31:00,改造,中,华北
TK004791,0.2803,low,0.4531,0.6354,0.4189,quality(0.75); equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.07666562046797543,0.75,0.6,2025-07-05 18:00:00,巡检,高,华北
TK004792,0.2149,low,0.1551,0.2234,0.0355,compliance(0.50); quality(0.25); equipment(0.20),0,0,1,0.5,0,0.11185332163363615,0.25,0.2,2025-10-28 10:58:00,巡检,低,华南
TK004793,0.2517,low,0.559,0.8023,0.579,quality(1.00); equipment(0.40); cost(0.21),0,0,1,0.0,0,0.20868695659116498,1.0,0.4,2025-11-26 08:45:00,保养,紧急,华中
TK004794,0.2123,low,0.1562,0.2315,0.0329,equipment(0.60); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.11162476957457557,0.25,0.6,2025-09-06 08:55:00,保养,中,华北
TK004795,0.1254,low,0.1596,0.2925,0.056,quality(0.50); equipment(0.20); cost(0.10),0,0,1,0.0,0,0.1021845731948221,0.5,0.2,2025-08-22 15:49:00,保养,中,华北
TK004796,0.2046,low,0.0743,0.0305,0.0063,compliance(0.50); equipment(0.40),0,0,1,0.5,0,0.09791167076047813,0.0,0.4,2025-12-10 08:17:00,改造,低,西北
TK004797,0.1115,low,0.0607,0.073,0.0048,cost(0.41); equipment(0.20),0,0,1,0.0,0,0.40771533919214875,0.0,0.2,2025-05-06 15:00:00,巡检,中,华中
TK004798,0.0147,low,0.0134,0.0222,0.0035,,0,0,1,0.0,0,0.07343975613669185,0.0,0.0,2025-08-09 11:05:00,保养,中,华中
TK004799,0.2577,low,0.1013,0.068,0.0006,compliance(0.50); equipment(0.40); cost(0.36),0,0,1,0.5,0,0.3636187788726304,0.0,0.4,2025-04-15 12:34:00,抢修,高,西南
TK004800,0.0771,low,0.2107,0.3013,0.2347,equipment(0.40),0,0,1,0.0,0,0.08568515245522756,0.0,0.4,2025-04-27 19:03:00,巡检,中,西南
TK004801,0.1552,low,0.2727,0.4887,0.1574,quality(0.50); cost(0.40),0,0,1,0.0,0,0.40089187825539363,0.5,0.0,2025-03-08 18:09:00,巡检,低,华中
TK004802,0.1979,low,0.0942,0.0913,0.0082,equipment(0.40); cost(0.38); compliance(0.25),0,0,1,0.25,0,0.37685021544615227,0.0,0.4,2025-04-28 12:26:00,抢修,紧急,华南
TK004803,0.1701,low,0.3138,0.474,0.2768,compliance(0.50); equipment(0.20),0,0,1,0.5,0,0.07547292512681181,0.0,0.2,2025-06-06 18:58:00,巡检,中,西南
TK004804,0.2234,low,0.3714,0.695,0.1748,equipment(0.80); quality(0.50); cost(0.14),0,0,1,0.0,0,0.14211424760052904,0.5,0.8,2025-10-29 11:41:00,保养,紧急,华南
TK004805,0.0837,low,0.0302,0.0124,0.0021,equipment(0.40); cost(0.12),0,0,1,0.0,0,0.11867775844262407,0.0,0.4,2025-12-09 19:44:00,改造,中,华中
TK004806,0.1822,low,0.3904,0.6268,0.3325,quality(0.50); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.07335162070992451,0.5,0.2,2025-06-08 10:55:00,改造,低,华北
TK004807,0.1677,low,0.4842,0.4101,0.8297,equipment(0.40); compliance(0.25); cost(0.23),0,0,1,0.25,0,0.2257955760732867,0.0,0.4,2025-06-05 17:01:00,巡检,中,西南
TK004808,0.04,low,0.0185,0.0165,0.002,cost(0.20),0,0,1,0.0,0,0.19994943226221662,0.0,0.0,2025-01-02 17:00:00,抢修,高,西北
TK004809,0.1474,low,0.1484,0.2401,0.0575,equipment(0.40); compliance(0.25); cost(0.12),0,0,1,0.25,0,0.1244475547618884,0.0,0.4,2025-06-19 09:29:00,保养,中,西北
TK004810,0.1555,low,0.2125,0.2751,0.1987,equipment(0.60); quality(0.25); cost(0.14),0,0,1,0.0,0,0.13991834120048796,0.25,0.6,2025-01-07 10:02:00,抢修,低,西北
TK004811,0.1281,low,0.0439,0.0136,0.0021,equipment(0.40); quality(0.25); cost(0.15),0,0,1,0.0,0,0.1529311180869255,0.25,0.4,2025-05-30 07:33:00,巡检,低,华东
TK004812,0.0224,low,0.0141,0.0186,0.0026,cost(0.11),0,0,1,0.0,0,0.1120865334778306,0.0,0.0,2025-06-12 16:33:00,保养,低,华北
TK004813,0.2266,low,0.2072,0.2591,0.1387,equipment(0.60); quality(0.50); cost(0.31),0,0,1,0.0,0,0.307864814410745,0.5,0.6,2025-09-06 09:17:00,保养,中,华北
TK004814,0.1337,low,0.061,0.0539,0.0058,equipment(0.40); cost(0.37),0,0,1,0.0,0,0.3682533078935162,0.0,0.4,2025-03-09 07:43:00,保养,中,西北
TK004815,0.2255,low,0.1852,0.3218,0.014,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.14000944945665617,0.5,0.4,2025-01-05 09:15:00,抢修,中,华东
TK004816,0.2641,low,0.583,0.8261,0.6132,equipment(0.80); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.22050689631029896,0.25,0.8,2025-07-26 20:38:00,抢修,高,西南
TK004817,0.167,low,0.0655,0.03,0.0139,equipment(0.80); cost(0.24),0,0,1,0.0,0,0.23500442394403243,0.0,0.8,2025-01-02 13:27:00,巡检,中,华南
TK004818,0.1066,low,0.1278,0.1837,0.09,compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.07028802027277836,0.0,0.2,2025-09-23 16:11:00,保养,中,华北
TK004819,0.0729,low,0.0734,0.1133,0.0338,cost(0.21); equipment(0.20),0,0,1,0.0,0,0.2144990138096512,0.0,0.2,2025-11-07 14:39:00,巡检,高,华北
TK004820,0.2313,low,0.3156,0.4984,0.2052,equipment(0.60); cost(0.39); compliance(0.25),0,0,1,0.25,0,0.39399856248390486,0.0,0.6,2025-07-31 08:24:00,巡检,中,华南
TK004821,0.1095,low,0.0463,0.0301,0.0083,equipment(0.60),0,0,1,0.0,0,0.09746177003667444,0.0,0.6,2025-07-29 18:28:00,巡检,中,华东
TK004822,0.1391,low,0.3414,0.5305,0.3257,compliance(0.25); cost(0.23); equipment(0.20),0,0,1,0.25,0,0.23302823763275693,0.0,0.2,2025-08-18 09:49:00,保养,低,华东
TK004823,0.088,low,0.0594,0.0655,0.0288,cost(0.25); quality(0.25),0,0,1,0.0,0,0.2525489359384079,0.25,0.0,2025-05-24 16:47:00,巡检,紧急,华南
TK004824,0.1854,low,0.0665,0.0282,0.0029,compliance(0.50); cost(0.30),0,0,1,0.5,0,0.3020628743759891,0.0,0.0,2025-12-02 11:16:00,巡检,高,华东
TK004825,0.3626,low,0.6818,0.8123,0.825,compliance(0.75); equipment(0.40); cost(0.39),0,0,1,0.75,0,0.3882075323144478,0.25,0.4,2025-01-10 17:42:00,保养,中,华北
TK004826,0.0392,low,0.0241,0.0195,0.0158,cost(0.20),0,0,1,0.0,0,0.19585322116331172,0.0,0.0,2025-12-19 17:52:00,巡检,中,西南
TK004827,0.0821,low,0.0406,0.0265,0.019,equipment(0.40); cost(0.11),0,0,1,0.0,0,0.11071374800935574,0.0,0.4,2025-01-27 10:05:00,抢修,高,华中
TK004828,0.2657,low,0.5752,0.8434,0.5722,compliance(0.50); quality(0.50); equipment(0.20),0,0,1,0.5,0,0.17846884103734195,0.5,0.2,2025-01-01 15:46:00,改造,中,华东
TK004829,0.1407,low,0.0644,0.0578,0.0055,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.09076626852723668,0.0,0.4,2025-06-26 17:26:00,抢修,低,华东
TK004830,0.0143,low,0.0157,0.0263,0.0063,,0,0,1,0.0,0,0.07145021951362474,0.0,0.0,2025-01-12 12:07:00,巡检,中,西南
TK004831,0.1141,low,0.1259,0.1913,0.0706,equipment(0.60); cost(0.12),0,0,1,0.0,0,0.12073707088514596,0.0,0.6,2025-08-11 12:50:00,巡检,中,西北
TK004832,0.28,low,0.2533,0.4087,0.075,equipment(0.80); compliance(0.50); cost(0.18),0,0,1,0.5,0,0.17515226619558633,0.0,0.8,2025-07-30 11:55:00,抢修,低,华南
TK004833,0.0955,low,0.0404,0.0323,0.0013,equipment(0.40); cost(0.18),0,0,1,0.0,0,0.17730751451024707,0.0,0.4,2025-06-05 11:15:00,保养,紧急,华东
TK004834,0.3127,low,0.1712,0.2178,0.0032,compliance(0.75); equipment(0.40); cost(0.33),0,0,1,0.75,0,0.326225679310992,0.0,0.4,2025-05-03 09:48:00,巡检,低,西北
TK004835,0.1345,low,0.0906,0.1145,0.0291,equipment(0.60); cost(0.22),0,0,1,0.0,0,0.22247056172473978,0.0,0.6,2025-05-28 10:01:00,巡检,中,西南
TK004836,0.1083,low,0.0468,0.0274,0.0134,cost(0.35); quality(0.25),0,0,1,0.0,0,0.3539936126188262,0.25,0.0,2025-02-08 08:58:00,保养,低,华北
TK004837,0.2625,low,0.679,0.993,0.7219,cost(1.00); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.0,2025-07-13 17:01:00,抢修,中,华南
TK004838,0.3479,low,0.162,0.1367,0.0279,compliance(0.75); equipment(0.60); cost(0.35),0,0,1,0.75,0,0.3520391112889403,0.0,0.6,2025-03-21 19:27:00,巡检,中,华北
TK004839,0.0462,low,0.0285,0.0352,0.0065,equipment(0.20),0,0,1,0.0,0,0.08089078678709494,0.0,0.2,2025-06-04 20:27:00,巡检,高,华南
TK004840,0.1372,low,0.3271,0.3666,0.4505,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.07366601807692363,0.0,0.4,2025-04-05 20:51:00,抢修,高,西南
TK004841,0.1464,low,0.0975,0.0726,0.0806,equipment(0.60); cost(0.28),0,0,1,0.0,0,0.28190642724236115,0.0,0.6,2025-01-24 10:39:00,保养,紧急,西北
TK004842,0.089,low,0.0579,0.0441,0.0451,equipment(0.40); cost(0.14),0,0,1,0.0,0,0.14478998921737551,0.0,0.4,2025-03-13 11:44:00,保养,中,华北
TK004843,0.0309,low,0.0149,0.0105,0.0057,cost(0.15),0,0,1,0.0,0,0.15448322093400835,0.0,0.0,2025-03-26 20:10:00,抢修,低,华南
TK004844,0.1013,low,0.051,0.0538,0.005,equipment(0.40); cost(0.21),0,0,1,0.0,0,0.2063478940458373,0.0,0.4,2025-02-14 16:50:00,抢修,高,西北
TK004845,0.1088,low,0.0602,0.0612,0.0174,compliance(0.25); cost(0.23),0,0,1,0.25,0,0.2314963845580993,0.0,0.0,2025-09-24 17:10:00,抢修,低,华东
TK004846,0.2213,low,0.0948,0.0548,0.0263,compliance(0.50); quality(0.25); equipment(0.20),0,0,1,0.5,0,0.14422771823438163,0.25,0.2,2025-03-19 19:33:00,保养,中,西南
TK004847,0.294,low,0.3709,0.4757,0.3319,equipment(0.60); compliance(0.50); quality(0.25),0,0,1,0.5,0,0.20745276186714057,0.25,0.6,2025-09-18 19:52:00,巡检,中,西北
TK004848,0.1825,low,0.0718,0.0464,0.0024,quality(0.75); cost(0.35),0,0,1,0.0,0,0.3499187344614093,0.75,0.0,2025-08-21 14:18:00,抢修,低,华中
TK004849,0.1193,low,0.0817,0.1206,0.0105,cost(0.28); compliance(0.25),0,0,1,0.25,0,0.2837520303443495,0.0,0.0,2025-01-20 11:59:00,巡检,紧急,西北
TK004850,0.1828,low,0.0916,0.0989,0.006,cost(0.26); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.2641250920779482,0.25,0.2,2025-10-12 18:03:00,保养,高,华南
