ticket_id,anomaly_label,anomaly_score,anomaly_model_if,anomaly_model_lof,anomaly_reasons,created_at,ticket_type,priority,region,equipment_type,fault_category,total_cost
TK003651,0,0.2278,0,0,"[{'feature': 'response_time', 'deviation': 1.556, 'importance': 0.0476, 'value': 1.556}, {'feature': 'accept_delay', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-07-28 07:16:00,巡检,中,华南,电容器,短路,667.64
TK003652,0,0.2659,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-05-22 09:35:00,改造,高,华北,电容器,短路,3413.48
TK003653,0,0.3461,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.753, 'importance': 0.0476, 'value': 1.753}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-11-08 19:32:00,抢修,高,西南,电缆,电气故障,1339.44
TK003654,0,0.3019,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.582, 'importance': 0.0476, 'value': -1.582}]",2025-11-05 12:03:00,保养,中,华东,配电箱,漏电,577.61
TK003655,0,0.3324,0,0,"[{'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}]",2025-09-23 20:02:00,保养,中,华中,发电机,环境损坏,3947.47
TK003656,0,0.3396,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-03-31 07:30:00,巡检,紧急,华北,电容器,机械故障,4097.24
TK003657,0,0.2667,0,0,"[{'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-05-11 18:19:00,保养,紧急,西南,配电箱,过热,1982.61
TK003658,0,0.2662,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'response_time', 'deviation': 1.661, 'importance': 0.0476, 'value': -1.661}]",2025-07-30 12:39:00,抢修,中,西北,发电机,电气故障,1477.34
TK003659,0,0.1554,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.501, 'importance': 0.0476, 'value': -1.501}]",2025-06-16 11:17:00,巡检,中,西南,变压器,老化,1834.35
TK003660,0,0.2091,0,0,"[{'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-04-30 13:16:00,巡检,紧急,西南,电缆,短路,2821.41
TK003661,0,0.2405,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-12-30 14:35:00,改造,高,西北,开关柜,短路,1717.3
TK003662,0,0.2632,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-01-24 10:02:00,巡检,高,西北,开关柜,短路,3616.78
TK003663,0,0.2774,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'equipment_age_months', 'deviation': 1.53, 'importance': 0.0476, 'value': -1.53}]",2025-05-18 14:53:00,抢修,中,华北,配电箱,过热,3486.28
TK003664,0,0.2222,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-12-17 10:28:00,保养,中,华南,发电机,老化,3742.82
TK003665,1,0.5321,0,1,"[{'feature': 'repair_duration', 'deviation': 3.104, 'importance': 0.0476, 'value': 3.104}, {'feature': 'total_duration', 'deviation': 2.544, 'importance': 0.0476, 'value': 2.544}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}]",2025-09-24 15:45:00,改造,中,西北,发电机,老化,1568.84
TK003666,0,0.2811,0,0,[],2025-08-03 13:15:00,抢修,紧急,华东,发电机,环境损坏,3798.05
TK003667,0,0.3556,0,0,"[{'feature': 'budget_limit', 'deviation': 2.251, 'importance': 0.0476, 'value': 2.251}, {'feature': 'total_cost', 'deviation': 1.823, 'importance': 0.0476, 'value': 1.823}]",2025-03-30 09:11:00,巡检,紧急,华南,发电机,机械故障,7304.59
TK003668,0,0.237,0,0,[],2025-08-06 08:43:00,抢修,紧急,西北,电容器,机械故障,289.95
TK003669,0,0.364,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.581, 'importance': 0.0476, 'value': 1.581}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-11 15:02:00,抢修,中,西南,配电箱,环境损坏,4272.04
TK003670,0,0.2155,0,0,"[{'feature': 'budget_limit', 'deviation': 1.786, 'importance': 0.0476, 'value': 1.786}, {'feature': 'response_time', 'deviation': 1.524, 'importance': 0.0476, 'value': -1.524}]",2025-11-29 13:04:00,抢修,中,华中,电缆,电气故障,4679.68
TK003671,0,0.1761,0,0,"[{'feature': 'accept_delay', 'deviation': 1.545, 'importance': 0.0476, 'value': -1.545}]",2025-10-11 17:05:00,抢修,中,西南,电容器,短路,2344.7
TK003672,1,0.4952,1,0,"[{'feature': 'response_time', 'deviation': 2.237, 'importance': 0.0476, 'value': 2.237}, {'feature': 'arrival_delay', 'deviation': 1.702, 'importance': 0.0476, 'value': 1.702}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-12-29 18:09:00,巡检,中,西北,配电箱,环境损坏,3318.68
TK003673,0,0.2181,0,0,"[{'feature': 'budget_limit', 'deviation': 1.809, 'importance': 0.0476, 'value': 1.809}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-07-08 18:55:00,保养,高,华北,电缆,电气故障,4571.99
TK003674,1,0.3708,0,1,"[{'feature': 'repair_duration', 'deviation': 2.398, 'importance': 0.0476, 'value': 2.398}, {'feature': 'total_duration', 'deviation': 1.986, 'importance': 0.0476, 'value': 1.986}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-12-13 12:40:00,保养,高,华南,电容器,老化,4073.19
TK003675,0,0.343,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-06-06 17:29:00,巡检,低,华北,电缆,过热,4235.07
TK003676,0,0.2885,0,0,"[{'feature': 'response_time', 'deviation': 2.233, 'importance': 0.0476, 'value': -2.233}, {'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-08-10 16:11:00,巡检,中,华北,配电箱,环境损坏,2149.18
TK003677,0,0.2229,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-10-11 10:23:00,巡检,中,华东,发电机,短路,2400.29
TK003678,0,0.2518,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-03-25 11:19:00,巡检,高,华北,电容器,过热,4372.9
TK003679,0,0.2489,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.685, 'importance': 0.0476, 'value': -1.685}]",2025-06-24 16:41:00,巡检,中,西北,发电机,漏电,1226.3
TK003680,0,0.4222,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-09-24 19:36:00,保养,高,西南,配电箱,过热,4575.1
TK003681,0,0.2981,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'dispatch_delay', 'deviation': 1.637, 'importance': 0.0476, 'value': 1.637}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-09-29 08:24:00,抢修,高,华中,配电箱,环境损坏,4856.57
TK003682,0,0.1362,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-03-26 12:18:00,巡检,中,华南,变压器,老化,1013.53
TK003683,0,0.4357,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}, {'feature': 'equipment_age_months', 'deviation': 1.53, 'importance': 0.0476, 'value': -1.53}]",2025-02-26 08:04:00,保养,低,华中,电容器,机械故障,835.36
TK003684,0,0.3121,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'dispatch_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-09-21 16:32:00,改造,紧急,华中,配电箱,电气故障,1980.8
TK003685,0,0.2042,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-06-06 11:40:00,巡检,低,西北,电缆,机械故障,3452.78
TK003686,0,0.325,0,0,"[{'feature': 'response_time', 'deviation': 1.938, 'importance': 0.0476, 'value': 1.938}, {'feature': 'arrival_delay', 'deviation': 1.608, 'importance': 0.0476, 'value': 1.608}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-02-06 09:36:00,保养,中,华中,开关柜,过热,1799.92
TK003687,0,0.2393,0,0,"[{'feature': 'response_time', 'deviation': 1.633, 'importance': 0.0476, 'value': -1.633}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'arrival_delay', 'deviation': 1.528, 'importance': 0.0476, 'value': -1.528}]",2025-03-01 07:10:00,抢修,高,华北,配电箱,电气故障,3710.51
TK003688,0,0.2715,0,0,"[{'feature': 'budget_limit', 'deviation': 1.752, 'importance': 0.0476, 'value': 1.752}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-10-05 08:48:00,抢修,高,西北,配电箱,短路,4751.34
TK003689,0,0.1228,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.699, 'importance': 0.0476, 'value': 1.699}]",2025-04-25 07:02:00,抢修,中,华北,电容器,电气故障,3547.9
TK003690,0,0.3152,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-01-24 18:33:00,保养,低,西北,发电机,过热,2050.09
TK003691,0,0.3766,0,0,"[{'feature': 'reopen_within_days', 'deviation': 5.294, 'importance': 0.0476, 'value': 5.294}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}]",2025-07-19 07:33:00,巡检,中,西南,开关柜,短路,2286.19
TK003692,0,0.3785,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.696, 'importance': 0.0476, 'value': 1.696}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}]",2025-12-02 14:54:00,保养,中,西南,发电机,老化,1308.31
TK003693,0,0.2309,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-04-26 15:57:00,巡检,中,华中,配电箱,漏电,4265.77
TK003694,0,0.149,0,0,[],2025-04-20 11:18:00,巡检,中,华东,开关柜,环境损坏,579.65
TK003695,0,0.3824,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'accept_delay', 'deviation': 1.545, 'importance': 0.0476, 'value': -1.545}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-03-18 20:17:00,改造,高,华东,电缆,漏电,3070.78
TK003696,0,0.2379,0,0,"[{'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-06-20 11:40:00,巡检,中,西北,开关柜,老化,3870.14
TK003697,0,0.3834,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'budget_limit', 'deviation': 1.535, 'importance': 0.0476, 'value': -1.535}]",2025-03-24 15:45:00,巡检,高,西南,发电机,过热,220.73
TK003698,0,0.2109,0,0,[],2025-01-31 19:26:00,抢修,中,华东,配电箱,短路,2107.77
TK003699,0,0.1932,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'arrival_delay', 'deviation': 1.591, 'importance': 0.0476, 'value': -1.591}]",2025-02-12 08:05:00,巡检,低,华中,电容器,环境损坏,1963.02
TK003700,0,0.2602,0,0,"[{'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-11-13 17:58:00,保养,中,西北,开关柜,机械故障,1421.17
TK003701,0,0.1487,0,0,[],2025-03-03 12:30:00,保养,中,华南,发电机,机械故障,1455.24
TK003702,0,0.2824,0,0,"[{'feature': 'accept_delay', 'deviation': 1.545, 'importance': 0.0476, 'value': -1.545}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-07-14 08:55:00,抢修,高,西南,变压器,机械故障,3257.22
TK003703,0,0.4023,0,0,"[{'feature': 'budget_limit', 'deviation': 2.624, 'importance': 0.0476, 'value': 2.624}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-04-05 10:05:00,抢修,紧急,华中,配电箱,老化,6427.54
TK003704,0,0.2732,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-04-09 10:07:00,抢修,高,华南,电容器,短路,2718.28
TK003705,1,0.5176,1,0,"[{'feature': 'repair_duration', 'deviation': 8.559, 'importance': 0.0476, 'value': 8.559}, {'feature': 'total_duration', 'deviation': 8.405, 'importance': 0.0476, 'value': 8.405}, {'feature': 'reopen_within_days', 'deviation': 1.711, 'importance': 0.0476, 'value': 1.711}]",2025-10-26 18:58:00,巡检,中,西南,变压器,短路,4248.31
TK003706,0,0.2574,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-07-13 10:47:00,改造,中,华南,电缆,短路,623.89
TK003707,0,0.3835,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'dispatch_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': -1.643}]",2025-08-08 20:14:00,保养,中,华东,配电箱,电气故障,633.65
TK003708,0,0.273,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-11-17 10:18:00,改造,低,华中,电缆,环境损坏,4082.33
TK003709,0,0.284,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'dispatch_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-02-16 18:40:00,巡检,高,华东,发电机,环境损坏,3126.23
TK003710,0,0.2885,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-12-17 07:11:00,改造,低,华北,配电箱,电气故障,1015.55
TK003711,0,0.2042,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.552, 'importance': 0.0476, 'value': 1.552}]",2025-02-22 09:43:00,保养,紧急,西北,电缆,短路,3529.08
TK003712,0,0.4178,0,0,"[{'feature': 'reopen_within_days', 'deviation': 4.1, 'importance': 0.0476, 'value': 4.1}, {'feature': 'response_time', 'deviation': 1.856, 'importance': 0.0476, 'value': 1.856}, {'feature': 'arrival_delay', 'deviation': 1.608, 'importance': 0.0476, 'value': 1.608}]",2025-07-02 12:07:00,抢修,中,华南,电容器,漏电,1157.97
TK003713,1,0.4637,0,1,"[{'feature': 'reopen_within_days', 'deviation': 3.303, 'importance': 0.0476, 'value': 3.303}]",2025-09-01 10:35:00,保养,紧急,西南,发电机,短路,2233.45
TK003714,0,0.3555,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'arrival_delay', 'deviation': 1.591, 'importance': 0.0476, 'value': -1.591}]",2025-08-19 19:22:00,抢修,低,西北,发电机,短路,3630.16
TK003715,0,0.1799,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-08-23 13:28:00,巡检,低,华南,电缆,漏电,4003.28
TK003716,0,0.3771,0,0,"[{'feature': 'budget_limit', 'deviation': 1.765, 'importance': 0.0476, 'value': 1.765}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-01-14 12:07:00,保养,紧急,西南,开关柜,老化,6214.34
TK003717,0,0.1331,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-09-27 07:17:00,抢修,中,华中,电缆,短路,1803.23
TK003718,0,0.078,0,0,[],2025-04-08 07:16:00,抢修,中,华南,开关柜,老化,2083.29
TK003719,0,0.3237,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-03-11 10:27:00,巡检,高,西北,发电机,漏电,3101.49
TK003720,1,0.4058,0,1,"[{'feature': 'total_cost', 'deviation': 3.129, 'importance': 0.0476, 'value': 3.129}, {'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}]",2025-01-30 16:14:00,抢修,中,华北,发电机,机械故障,10478.14
