date,material_id,site_id,stock_on_hand,daily_consumed,daily_replenished
2025-07-29,MAT0012,SITE0015,913,10,0
2025-07-30,MAT0012,SITE0015,908,5,0
2025-07-31,MAT0012,SITE0015,902,6,0
2025-08-01,MAT0012,SITE0015,885,17,0
2025-08-02,MAT0012,SITE0015,878,7,0
2025-08-03,MAT0012,SITE0015,898,6,26
2025-08-04,MAT0012,SITE0015,885,13,0
2025-08-05,MAT0012,SITE0015,874,11,0
2025-08-06,MAT0012,SITE0015,932,6,64
2025-08-07,MAT0012,SITE0015,923,9,0
2025-08-08,MAT0012,SITE0015,915,8,0
2025-08-09,MAT0012,SITE0015,902,13,0
2025-08-10,MAT0012,SITE0015,891,11,0
2025-08-11,MAT0012,SITE0015,884,7,0
2025-08-12,MAT0012,SITE0015,933,4,53
2025-08-13,MAT0012,SITE0015,1020,12,99
2025-08-14,MAT0012,SITE0015,1011,9,0
2025-08-15,MAT0012,SITE0015,994,17,0
2025-08-16,MAT0012,SITE0015,983,11,0
2025-08-17,MAT0012,SITE0015,1018,12,47
2025-08-18,MAT0012,SITE0015,1013,5,0
2025-08-19,MAT0012,SITE0015,1002,11,0
2025-08-20,MAT0012,SITE0015,1061,14,73
2025-08-21,MAT0012,SITE0015,1055,6,0
2025-08-22,MAT0012,SITE0015,1050,5,0
2025-08-23,MAT0012,SITE0015,1037,13,0
2025-08-24,MAT0012,SITE0015,1030,7,0
2025-08-25,MAT0012,SITE0015,1020,10,0
2025-08-26,MAT0012,SITE0015,1011,9,0
2025-08-27,MAT0012,SITE0015,1065,8,62
2025-08-28,MAT0012,SITE0015,1057,8,0
2025-08-29,MAT0012,SITE0015,1038,19,0
2025-08-30,MAT0012,SITE0015,1026,12,0
2025-08-31,MAT0012,SITE0015,1023,3,0
2025-09-01,MAT0012,SITE0015,1010,13,0
2025-09-02,MAT0012,SITE0015,1082,15,87
2025-09-03,MAT0012,SITE0015,1111,1,30
2025-09-04,MAT0012,SITE0015,1103,8,0
2025-09-05,MAT0012,SITE0015,1180,13,90
2025-09-06,MAT0012,SITE0015,1244,0,64
2025-09-07,MAT0012,SITE0015,1228,16,0
2025-09-08,MAT0012,SITE0015,1228,0,0
2025-09-09,MAT0012,SITE0015,1221,7,0
2025-09-10,MAT0012,SITE0015,1299,10,88
2025-09-11,MAT0012,SITE0015,1319,10,30
2025-09-12,MAT0012,SITE0015,1306,13,0
2025-09-13,MAT0012,SITE0015,1297,9,0
2025-09-14,MAT0012,SITE0015,1286,11,0
2025-09-15,MAT0012,SITE0015,1274,12,0
2025-09-16,MAT0012,SITE0015,1265,9,0
2025-09-17,MAT0012,SITE0015,1259,6,0
2025-09-18,MAT0012,SITE0015,1249,10,0
2025-09-19,MAT0012,SITE0015,1311,16,78
2025-09-20,MAT0012,SITE0015,1296,15,0
2025-09-21,MAT0012,SITE0015,1339,9,52
2025-09-22,MAT0012,SITE0015,1333,6,0
2025-09-23,MAT0012,SITE0015,1328,5,0
2025-09-24,MAT0012,SITE0015,1313,15,0
2025-09-25,MAT0012,SITE0015,1384,6,77
2025-09-26,MAT0012,SITE0015,1384,0,0
2025-09-27,MAT0012,SITE0015,1372,12,0
2025-09-28,MAT0012,SITE0015,1366,6,0
2025-09-29,MAT0012,SITE0015,1401,11,46
2025-09-30,MAT0012,SITE0015,1395,6,0
2025-10-01,MAT0012,SITE0015,1462,12,79
2025-10-02,MAT0012,SITE0015,1450,12,0
2025-10-03,MAT0012,SITE0015,1486,11,47
2025-10-04,MAT0012,SITE0015,1476,10,0
2025-10-05,MAT0012,SITE0015,1466,10,0
2025-10-06,MAT0012,SITE0015,1457,9,0
2025-10-07,MAT0012,SITE0015,1493,5,41
2025-10-08,MAT0012,SITE0015,1487,6,0
2025-10-09,MAT0012,SITE0015,1478,9,0
2025-10-10,MAT0012,SITE0015,1469,9,0
2025-10-11,MAT0012,SITE0015,1450,19,0
2025-10-12,MAT0012,SITE0015,1436,14,0
2025-10-13,MAT0012,SITE0015,1485,15,64
2025-10-14,MAT0012,SITE0015,1540,8,63
2025-10-15,MAT0012,SITE0015,1527,13,0
2025-10-16,MAT0012,SITE0015,1519,8,0
2025-10-17,MAT0012,SITE0015,1518,1,0
2025-10-18,MAT0012,SITE0015,1514,4,0
2025-10-19,MAT0012,SITE0015,1509,5,0
2025-10-20,MAT0012,SITE0015,1593,12,96
2025-10-21,MAT0012,SITE0015,1581,12,0
2025-10-22,MAT0012,SITE0015,1570,11,0
2025-10-23,MAT0012,SITE0015,1554,16,0
2025-10-24,MAT0012,SITE0015,1542,12,0
2025-10-25,MAT0012,SITE0015,1527,15,0
2025-10-26,MAT0012,SITE0015,1509,18,0
2025-10-27,MAT0012,SITE0015,1498,11,0
2025-10-28,MAT0012,SITE0015,1533,13,48
2025-10-29,MAT0012,SITE0015,1622,6,95
2025-10-30,MAT0012,SITE0015,1612,10,0
2025-10-31,MAT0012,SITE0015,1605,7,0
2025-11-01,MAT0012,SITE0015,1587,18,0
2025-11-02,MAT0012,SITE0015,1577,10,0
2025-11-03,MAT0012,SITE0015,1600,8,31
2025-11-04,MAT0012,SITE0015,1676,11,87
2025-11-05,MAT0012,SITE0015,1667,9,0
2025-11-06,MAT0012,SITE0015,1655,12,0
2025-11-07,MAT0012,SITE0015,1747,8,100
2025-11-08,MAT0012,SITE0015,1740,7,0
2025-11-09,MAT0012,SITE0015,1735,5,0
2025-11-10,MAT0012,SITE0015,1724,11,0
2025-11-11,MAT0012,SITE0015,1715,9,0
2025-11-12,MAT0012,SITE0015,1700,15,0
2025-11-13,MAT0012,SITE0015,1688,12,0
2025-11-14,MAT0012,SITE0015,1680,8,0
2025-11-15,MAT0012,SITE0015,1668,12,0
2025-11-16,MAT0012,SITE0015,1754,3,89
2025-11-17,MAT0012,SITE0015,1744,10,0
2025-11-18,MAT0012,SITE0015,1735,9,0
2025-11-19,MAT0012,SITE0015,1727,8,0
2025-11-20,MAT0012,SITE0015,1722,5,0
2025-11-21,MAT0012,SITE0015,1707,15,0
2025-11-22,MAT0012,SITE0015,1696,11,0
2025-11-23,MAT0012,SITE0015,1718,10,32
2025-11-24,MAT0012,SITE0015,1713,5,0
2025-11-25,MAT0012,SITE0015,1788,18,93
2025-11-26,MAT0012,SITE0015,1779,9,0
2025-11-27,MAT0012,SITE0015,1875,1,97
2025-11-28,MAT0012,SITE0015,1866,9,0
2025-11-29,MAT0012,SITE0015,1859,7,0
2025-11-30,MAT0012,SITE0015,1854,5,0
2025-12-01,MAT0012,SITE0015,1847,7,0
2025-12-02,MAT0012,SITE0015,1833,14,0
2025-12-03,MAT0012,SITE0015,1817,16,0
2025-12-04,MAT0012,SITE0015,1817,0,0
2025-12-05,MAT0012,SITE0015,1807,10,0
2025-12-06,MAT0012,SITE0015,1803,4,0
2025-12-07,MAT0012,SITE0015,1788,15,0
2025-12-08,MAT0012,SITE0015,1774,14,0
2025-12-09,MAT0012,SITE0015,1761,13,0
2025-12-10,MAT0012,SITE0015,1837,6,82
2025-12-11,MAT0012,SITE0015,1826,11,0
2025-12-12,MAT0012,SITE0015,1822,4,0
2025-12-13,MAT0012,SITE0015,1874,6,58
2025-12-14,MAT0012,SITE0015,1855,19,0
2025-12-15,MAT0012,SITE0015,1842,13,0
2025-12-16,MAT0012,SITE0015,1830,12,0
2025-12-17,MAT0012,SITE0015,1812,18,0
2025-12-18,MAT0012,SITE0015,1796,16,0
2025-12-19,MAT0012,SITE0015,1808,13,25
2025-12-20,MAT0012,SITE0015,1802,6,0
2025-12-21,MAT0012,SITE0015,1790,12,0
2025-12-22,MAT0012,SITE0015,1781,9,0
2025-12-23,MAT0012,SITE0015,1773,8,0
2025-12-24,MAT0012,SITE0015,1755,18,0
2025-12-25,MAT0012,SITE0015,1740,15,0
2025-12-26,MAT0012,SITE0015,1740,0,0
2025-12-27,MAT0012,SITE0015,1730,10,0
2025-12-28,MAT0012,SITE0015,1720,10,0
2025-12-29,MAT0012,SITE0015,1716,4,0
2025-12-30,MAT0012,SITE0015,1711,5,0
2025-12-31,MAT0012,SITE0015,1738,14,41
2025-01-01,MAT0013,SITE0015,449,13,0
2025-01-02,MAT0013,SITE0015,534,3,88
2025-01-03,MAT0013,SITE0015,520,14,0
2025-01-04,MAT0013,SITE0015,511,9,0
2025-01-05,MAT0013,SITE0015,504,7,0
2025-01-06,MAT0013,SITE0015,486,18,0
2025-01-07,MAT0013,SITE0015,512,11,37
2025-01-08,MAT0013,SITE0015,546,8,42
2025-01-09,MAT0013,SITE0015,527,19,0
2025-01-10,MAT0013,SITE0015,581,13,67
2025-01-11,MAT0013,SITE0015,571,10,0
2025-01-12,MAT0013,SITE0015,560,11,0
2025-01-13,MAT0013,SITE0015,552,8,0
2025-01-14,MAT0013,SITE0015,544,8,0
2025-01-15,MAT0013,SITE0015,531,13,0
2025-01-16,MAT0013,SITE0015,523,8,0
2025-01-17,MAT0013,SITE0015,508,15,0
2025-01-18,MAT0013,SITE0015,508,0,0
2025-01-19,MAT0013,SITE0015,489,19,0
2025-01-20,MAT0013,SITE0015,483,6,0
2025-01-21,MAT0013,SITE0015,473,10,0
2025-01-22,MAT0013,SITE0015,465,8,0
2025-01-23,MAT0013,SITE0015,446,19,0
2025-01-24,MAT0013,SITE0015,428,18,0
2025-01-25,MAT0013,SITE0015,422,6,0
2025-01-26,MAT0013,SITE0015,481,14,73
2025-01-27,MAT0013,SITE0015,496,13,28
2025-01-28,MAT0013,SITE0015,484,12,0
2025-01-29,MAT0013,SITE0015,482,2,0
2025-01-30,MAT0013,SITE0015,478,4,0
2025-01-31,MAT0013,SITE0015,469,9,0
2025-02-01,MAT0013,SITE0015,462,7,0
2025-02-02,MAT0013,SITE0015,462,0,0
2025-02-03,MAT0013,SITE0015,483,15,36
2025-02-04,MAT0013,SITE0015,482,1,0
2025-02-05,MAT0013,SITE0015,506,17,41
2025-02-06,MAT0013,SITE0015,491,15,0
2025-02-07,MAT0013,SITE0015,482,9,0
2025-02-08,MAT0013,SITE0015,530,17,65
2025-02-09,MAT0013,SITE0015,519,11,0
2025-02-10,MAT0013,SITE0015,538,5,24
2025-02-11,MAT0013,SITE0015,586,17,65
2025-02-12,MAT0013,SITE0015,586,0,0
2025-02-13,MAT0013,SITE0015,579,7,0
2025-02-14,MAT0013,SITE0015,562,17,0
2025-02-15,MAT0013,SITE0015,553,9,0
2025-02-16,MAT0013,SITE0015,549,4,0
2025-02-17,MAT0013,SITE0015,535,14,0
2025-02-18,MAT0013,SITE0015,525,10,0
2025-02-19,MAT0013,SITE0015,512,13,0
2025-02-20,MAT0013,SITE0015,595,9,92
2025-02-21,MAT0013,SITE0015,587,8,0
2025-02-22,MAT0013,SITE0015,580,7,0
2025-02-23,MAT0013,SITE0015,572,8,0
2025-02-24,MAT0013,SITE0015,566,6,0
2025-02-25,MAT0013,SITE0015,636,4,74
2025-02-26,MAT0013,SITE0015,619,17,0
2025-02-27,MAT0013,SITE0015,605,14,0
2025-02-28,MAT0013,SITE0015,595,10,0
2025-03-01,MAT0013,SITE0015,612,12,29
2025-03-02,MAT0013,SITE0015,641,16,45
2025-03-03,MAT0013,SITE0015,717,14,90
2025-03-04,MAT0013,SITE0015,716,1,0
2025-03-05,MAT0013,SITE0015,709,7,0
2025-03-06,MAT0013,SITE0015,797,10,98
2025-03-07,MAT0013,SITE0015,786,11,0
2025-03-08,MAT0013,SITE0015,769,17,0
2025-03-09,MAT0013,SITE0015,759,10,0
2025-03-10,MAT0013,SITE0015,750,9,0
2025-03-11,MAT0013,SITE0015,741,9,0
2025-03-12,MAT0013,SITE0015,796,11,66
2025-03-13,MAT0013,SITE0015,783,13,0
2025-03-14,MAT0013,SITE0015,769,14,0
2025-03-15,MAT0013,SITE0015,754,15,0
2025-03-16,MAT0013,SITE0015,739,15,0
2025-03-17,MAT0013,SITE0015,734,5,0
2025-03-18,MAT0013,SITE0015,722,12,0
2025-03-19,MAT0013,SITE0015,722,0,0
2025-03-20,MAT0013,SITE0015,715,7,0
2025-03-21,MAT0013,SITE0015,700,15,0
2025-03-22,MAT0013,SITE0015,688,12,0
2025-03-23,MAT0013,SITE0015,743,14,69
2025-03-24,MAT0013,SITE0015,722,21,0
2025-03-25,MAT0013,SITE0015,716,6,0
2025-03-26,MAT0013,SITE0015,755,17,56
2025-03-27,MAT0013,SITE0015,741,14,0
2025-03-28,MAT0013,SITE0015,808,0,67
2025-03-29,MAT0013,SITE0015,861,3,56
2025-03-30,MAT0013,SITE0015,840,21,0
2025-03-31,MAT0013,SITE0015,894,10,64
2025-04-01,MAT0013,SITE0015,884,10,0
2025-04-02,MAT0013,SITE0015,884,0,0
2025-04-03,MAT0013,SITE0015,876,8,0
2025-04-04,MAT0013,SITE0015,876,0,0
2025-04-05,MAT0013,SITE0015,864,12,0
2025-04-06,MAT0013,SITE0015,938,16,90
2025-04-07,MAT0013,SITE0015,962,3,27
2025-04-08,MAT0013,SITE0015,957,5,0
2025-04-09,MAT0013,SITE0015,991,12,46
2025-04-10,MAT0013,SITE0015,980,11,0
2025-04-11,MAT0013,SITE0015,970,10,0
2025-04-12,MAT0013,SITE0015,953,17,0
2025-04-13,MAT0013,SITE0015,938,15,0
2025-04-14,MAT0013,SITE0015,933,5,0
2025-04-15,MAT0013,SITE0015,920,13,0
2025-04-16,MAT0013,SITE0015,911,9,0
2025-04-17,MAT0013,SITE0015,897,14,0
2025-04-18,MAT0013,SITE0015,882,15,0
2025-04-19,MAT0013,SITE0015,874,8,0
2025-04-20,MAT0013,SITE0015,929,11,66
2025-04-21,MAT0013,SITE0015,956,11,38
2025-04-22,MAT0013,SITE0015,937,19,0
2025-04-23,MAT0013,SITE0015,934,3,0
2025-04-24,MAT0013,SITE0015,934,0,0
2025-04-25,MAT0013,SITE0015,926,8,0
2025-04-26,MAT0013,SITE0015,919,7,0
2025-04-27,MAT0013,SITE0015,964,14,59
2025-04-28,MAT0013,SITE0015,956,8,0
2025-04-29,MAT0013,SITE0015,931,25,0
2025-04-30,MAT0013,SITE0015,919,12,0
2025-05-01,MAT0013,SITE0015,925,14,20
2025-05-02,MAT0013,SITE0015,937,11,23
2025-05-03,MAT0013,SITE0015,937,0,0
2025-05-04,MAT0013,SITE0015,1003,12,78
2025-05-05,MAT0013,SITE0015,1057,6,60
2025-05-06,MAT0013,SITE0015,1076,12,31
2025-05-07,MAT0013,SITE0015,1149,14,87
2025-05-08,MAT0013,SITE0015,1143,6,0
2025-05-09,MAT0013,SITE0015,1123,20,0
2025-05-10,MAT0013,SITE0015,1103,20,0
2025-05-11,MAT0013,SITE0015,1086,17,0
2025-05-12,MAT0013,SITE0015,1078,8,0
2025-05-13,MAT0013,SITE0015,1066,12,0
2025-05-14,MAT0013,SITE0015,1053,13,0
2025-05-15,MAT0013,SITE0015,1041,12,0
2025-05-16,MAT0013,SITE0015,1036,5,0
2025-05-17,MAT0013,SITE0015,1026,10,0
2025-05-18,MAT0013,SITE0015,1064,4,42
2025-05-19,MAT0013,SITE0015,1046,18,0
2025-05-20,MAT0013,SITE0015,1039,7,0
2025-05-21,MAT0013,SITE0015,1032,7,0
2025-05-22,MAT0013,SITE0015,1022,10,0
2025-05-23,MAT0013,SITE0015,1093,11,82
2025-05-24,MAT0013,SITE0015,1077,16,0
2025-05-25,MAT0013,SITE0015,1065,12,0
2025-05-26,MAT0013,SITE0015,1054,11,0
2025-05-27,MAT0013,SITE0015,1050,4,0
2025-05-28,MAT0013,SITE0015,1127,6,83
2025-05-29,MAT0013,SITE0015,1113,14,0
2025-05-30,MAT0013,SITE0015,1194,12,93
2025-05-31,MAT0013,SITE0015,1257,21,84
2025-06-01,MAT0013,SITE0015,1254,3,0
2025-06-02,MAT0013,SITE0015,1249,5,0
2025-06-03,MAT0013,SITE0015,1246,3,0
2025-06-04,MAT0013,SITE0015,1298,9,61
2025-06-05,MAT0013,SITE0015,1393,3,98
2025-06-06,MAT0013,SITE0015,1381,12,0
2025-06-07,MAT0013,SITE0015,1370,11,0
2025-06-08,MAT0013,SITE0015,1388,5,23
2025-06-09,MAT0013,SITE0015,1380,8,0
2025-06-10,MAT0013,SITE0015,1369,11,0
2025-06-11,MAT0013,SITE0015,1381,11,23
2025-06-12,MAT0013,SITE0015,1370,11,0
2025-06-13,MAT0013,SITE0015,1361,9,0
2025-06-14,MAT0013,SITE0015,1344,17,0
2025-06-15,MAT0013,SITE0015,1329,15,0
2025-06-16,MAT0013,SITE0015,1378,8,57
2025-06-17,MAT0013,SITE0015,1378,0,0
2025-06-18,MAT0013,SITE0015,1361,17,0
2025-06-19,MAT0013,SITE0015,1341,20,0
2025-06-20,MAT0013,SITE0015,1330,11,0
2025-06-21,MAT0013,SITE0015,1318,12,0
2025-06-22,MAT0013,SITE0015,1372,4,58
2025-06-23,MAT0013,SITE0015,1360,12,0
2025-06-24,MAT0013,SITE0015,1346,14,0
2025-06-25,MAT0013,SITE0015,1340,6,0
2025-06-26,MAT0013,SITE0015,1336,4,0
2025-06-27,MAT0013,SITE0015,1369,4,37
2025-06-28,MAT0013,SITE0015,1361,8,0
2025-06-29,MAT0013,SITE0015,1386,12,37
2025-06-30,MAT0013,SITE0015,1378,8,0
2025-07-01,MAT0013,SITE0015,1370,8,0
2025-07-02,MAT0013,SITE0015,1418,15,63
2025-07-03,MAT0013,SITE0015,1407,11,0
2025-07-04,MAT0013,SITE0015,1468,5,66
2025-07-05,MAT0013,SITE0015,1492,12,36
2025-07-06,MAT0013,SITE0015,1503,11,22
2025-07-07,MAT0013,SITE0015,1499,4,0
2025-07-08,MAT0013,SITE0015,1493,6,0
2025-07-09,MAT0013,SITE0015,1540,2,49
2025-07-10,MAT0013,SITE0015,1533,7,0
2025-07-11,MAT0013,SITE0015,1516,17,0
2025-07-12,MAT0013,SITE0015,1504,12,0
2025-07-13,MAT0013,SITE0015,1495,9,0
2025-07-14,MAT0013,SITE0015,1480,15,0
2025-07-15,MAT0013,SITE0015,1466,14,0
2025-07-16,MAT0013,SITE0015,1492,10,36
2025-07-17,MAT0013,SITE0015,1492,0,0
2025-07-18,MAT0013,SITE0015,1488,4,0
2025-07-19,MAT0013,SITE0015,1472,16,0
2025-07-20,MAT0013,SITE0015,1470,2,0
2025-07-21,MAT0013,SITE0015,1455,15,0
2025-07-22,MAT0013,SITE0015,1446,9,0
2025-07-23,MAT0013,SITE0015,1441,5,0
2025-07-24,MAT0013,SITE0015,1434,7,0
2025-07-25,MAT0013,SITE0015,1465,16,47
2025-07-26,MAT0013,SITE0015,1453,12,0
2025-07-27,MAT0013,SITE0015,1436,17,0
2025-07-28,MAT0013,SITE0015,1436,0,0
2025-07-29,MAT0013,SITE0015,1425,11,0
2025-07-30,MAT0013,SITE0015,1455,14,44
2025-07-31,MAT0013,SITE0015,1442,13,0
2025-08-01,MAT0013,SITE0015,1433,9,0
2025-08-02,MAT0013,SITE0015,1432,1,0
2025-08-03,MAT0013,SITE0015,1453,16,37
2025-08-04,MAT0013,SITE0015,1469,6,22
2025-08-05,MAT0013,SITE0015,1459,10,0
2025-08-06,MAT0013,SITE0015,1502,12,55
2025-08-07,MAT0013,SITE0015,1494,8,0
2025-08-08,MAT0013,SITE0015,1571,12,89
2025-08-09,MAT0013,SITE0015,1558,13,0
2025-08-10,MAT0013,SITE0015,1633,17,92
2025-08-11,MAT0013,SITE0015,1629,4,0
2025-08-12,MAT0013,SITE0015,1622,7,0
2025-08-13,MAT0013,SITE0015,1616,6,0
2025-08-14,MAT0013,SITE0015,1681,5,70
2025-08-15,MAT0013,SITE0015,1728,13,60
2025-08-16,MAT0013,SITE0015,1798,7,77
2025-08-17,MAT0013,SITE0015,1824,16,42
2025-08-18,MAT0013,SITE0015,1812,12,0
2025-08-19,MAT0013,SITE0015,1806,6,0
2025-08-20,MAT0013,SITE0015,1803,3,0
2025-08-21,MAT0013,SITE0015,1793,10,0
2025-08-22,MAT0013,SITE0015,1785,8,0
2025-08-23,MAT0013,SITE0015,1778,7,0
2025-08-24,MAT0013,SITE0015,1760,18,0
2025-08-25,MAT0013,SITE0015,1750,10,0
2025-08-26,MAT0013,SITE0015,1745,5,0
2025-08-27,MAT0013,SITE0015,1803,10,68
2025-08-28,MAT0013,SITE0015,1803,0,0
2025-08-29,MAT0013,SITE0015,1796,7,0
2025-08-30,MAT0013,SITE0015,1785,11,0
2025-08-31,MAT0013,SITE0015,1822,2,39
2025-09-01,MAT0013,SITE0015,1814,8,0
2025-09-02,MAT0013,SITE0015,1809,5,0
2025-09-03,MAT0013,SITE0015,1801,8,0
2025-09-04,MAT0013,SITE0015,1849,7,55
2025-09-05,MAT0013,SITE0015,1837,12,0
2025-09-06,MAT0013,SITE0015,1892,2,57
2025-09-07,MAT0013,SITE0015,1878,14,0
2025-09-08,MAT0013,SITE0015,1898,16,36
2025-09-09,MAT0013,SITE0015,1893,5,0
2025-09-10,MAT0013,SITE0015,1889,4,0
2025-09-11,MAT0013,SITE0015,1880,9,0
2025-09-12,MAT0013,SITE0015,1876,4,0
2025-09-13,MAT0013,SITE0015,1869,7,0
2025-09-14,MAT0013,SITE0015,1856,13,0
2025-09-15,MAT0013,SITE0015,1847,9,0
2025-09-16,MAT0013,SITE0015,1841,6,0
2025-09-17,MAT0013,SITE0015,1929,0,88
2025-09-18,MAT0013,SITE0015,1986,6,63
2025-09-19,MAT0013,SITE0015,2060,14,88
2025-09-20,MAT0013,SITE0015,2043,17,0
2025-09-21,MAT0013,SITE0015,2059,9,25
2025-09-22,MAT0013,SITE0015,2040,19,0
2025-09-23,MAT0013,SITE0015,2122,9,91
2025-09-24,MAT0013,SITE0015,2142,4,24
2025-09-25,MAT0013,SITE0015,2134,8,0
2025-09-26,MAT0013,SITE0015,2122,12,0
2025-09-27,MAT0013,SITE0015,2109,13,0
2025-09-28,MAT0013,SITE0015,2152,3,46
2025-09-29,MAT0013,SITE0015,2143,9,0
2025-09-30,MAT0013,SITE0015,2130,13,0
2025-10-01,MAT0013,SITE0015,2120,10,0
2025-10-02,MAT0013,SITE0015,2112,8,0
2025-10-03,MAT0013,SITE0015,2101,11,0
2025-10-04,MAT0013,SITE0015,2089,12,0
2025-10-05,MAT0013,SITE0015,2079,10,0
2025-10-06,MAT0013,SITE0015,2068,11,0
2025-10-07,MAT0013,SITE0015,2056,12,0
2025-10-08,MAT0013,SITE0015,2038,18,0
2025-10-09,MAT0013,SITE0015,2024,14,0
2025-10-10,MAT0013,SITE0015,2089,4,69
2025-10-11,MAT0013,SITE0015,2069,20,0
2025-10-12,MAT0013,SITE0015,2058,11,0
2025-10-13,MAT0013,SITE0015,2054,4,0
2025-10-14,MAT0013,SITE0015,2139,15,100
2025-10-15,MAT0013,SITE0015,2230,2,93
2025-10-16,MAT0013,SITE0015,2224,6,0
2025-10-17,MAT0013,SITE0015,2213,11,0
2025-10-18,MAT0013,SITE0015,2207,6,0
2025-10-19,MAT0013,SITE0015,2198,9,0
2025-10-20,MAT0013,SITE0015,2190,8,0
2025-10-21,MAT0013,SITE0015,2177,13,0
2025-10-22,MAT0013,SITE0015,2170,7,0
2025-10-23,MAT0013,SITE0015,2170,0,0
2025-10-24,MAT0013,SITE0015,2189,18,37
2025-10-25,MAT0013,SITE0015,2247,23,81
2025-10-26,MAT0013,SITE0015,2230,17,0
2025-10-27,MAT0013,SITE0015,2266,6,42
2025-10-28,MAT0013,SITE0015,2254,12,0
2025-10-29,MAT0013,SITE0015,2297,16,59
2025-10-30,MAT0013,SITE0015,2297,0,0
2025-10-31,MAT0013,SITE0015,2297,0,0
2025-11-01,MAT0013,SITE0015,2382,10,95
2025-11-02,MAT0013,SITE0015,2372,10,0
2025-11-03,MAT0013,SITE0015,2366,6,0
2025-11-04,MAT0013,SITE0015,2354,12,0
2025-11-05,MAT0013,SITE0015,2343,11,0
2025-11-06,MAT0013,SITE0015,2335,8,0
2025-11-07,MAT0013,SITE0015,2321,14,0
2025-11-08,MAT0013,SITE0015,2321,0,0
2025-11-09,MAT0013,SITE0015,2377,14,70
2025-11-10,MAT0013,SITE0015,2370,7,0
2025-11-11,MAT0013,SITE0015,2362,8,0
2025-11-12,MAT0013,SITE0015,2353,9,0
2025-11-13,MAT0013,SITE0015,2415,4,66
2025-11-14,MAT0013,SITE0015,2400,15,0
2025-11-15,MAT0013,SITE0015,2390,10,0
2025-11-16,MAT0013,SITE0015,2439,4,53
2025-11-17,MAT0013,SITE0015,2438,1,0
2025-11-18,MAT0013,SITE0015,2480,3,45
2025-11-19,MAT0013,SITE0015,2473,7,0
2025-11-20,MAT0013,SITE0015,2452,21,0
2025-11-21,MAT0013,SITE0015,2445,7,0
2025-11-22,MAT0013,SITE0015,2445,0,0
2025-11-23,MAT0013,SITE0015,2437,8,0
2025-11-24,MAT0013,SITE0015,2519,11,93
2025-11-25,MAT0013,SITE0015,2497,22,0
2025-11-26,MAT0013,SITE0015,2486,11,0
2025-11-27,MAT0013,SITE0015,2480,6,0
2025-11-28,MAT0013,SITE0015,2562,11,93
2025-11-29,MAT0013,SITE0015,2555,7,0
2025-11-30,MAT0013,SITE0015,2546,9,0
2025-12-01,MAT0013,SITE0015,2537,9,0
2025-12-02,MAT0013,SITE0015,2614,6,83
2025-12-03,MAT0013,SITE0015,2643,8,37
2025-12-04,MAT0013,SITE0015,2635,8,0
2025-12-05,MAT0013,SITE0015,2620,15,0
2025-12-06,MAT0013,SITE0015,2610,10,0
2025-12-07,MAT0013,SITE0015,2598,12,0
2025-12-08,MAT0013,SITE0015,2590,8,0
2025-12-09,MAT0013,SITE0015,2579,11,0
2025-12-10,MAT0013,SITE0015,2575,4,0
2025-12-11,MAT0013,SITE0015,2651,13,89
2025-12-12,MAT0013,SITE0015,2736,15,100
2025-12-13,MAT0013,SITE0015,2732,4,0
2025-12-14,MAT0013,SITE0015,2787,7,62
2025-12-15,MAT0013,SITE0015,2783,4,0
2025-12-16,MAT0013,SITE0015,2766,17,0
2025-12-17,MAT0013,SITE0015,2754,12,0
2025-12-18,MAT0013,SITE0015,2749,5,0
2025-12-19,MAT0013,SITE0015,2734,15,0
2025-12-20,MAT0013,SITE0015,2728,6,0
2025-12-21,MAT0013,SITE0015,2775,12,59
2025-12-22,MAT0013,SITE0015,2769,6,0
2025-12-23,MAT0013,SITE0015,2768,1,0
2025-12-24,MAT0013,SITE0015,2768,0,0
2025-12-25,MAT0013,SITE0015,2768,0,0
2025-12-26,MAT0013,SITE0015,2756,12,0
2025-12-27,MAT0013,SITE0015,2746,10,0
2025-12-28,MAT0013,SITE0015,2738,8,0
2025-12-29,MAT0013,SITE0015,2730,8,0
2025-12-30,MAT0013,SITE0015,2763,7,40
2025-12-31,MAT0013,SITE0015,2810,11,58
2025-01-01,MAT0014,SITE0015,224,5,0
2025-01-02,MAT0014,SITE0015,217,7,0
2025-01-03,MAT0014,SITE0015,287,14,84
2025-01-04,MAT0014,SITE0015,321,10,44
2025-01-05,MAT0014,SITE0015,319,2,0
2025-01-06,MAT0014,SITE0015,363,11,55
2025-01-07,MAT0014,SITE0015,353,10,0
2025-01-08,MAT0014,SITE0015,346,7,0
2025-01-09,MAT0014,SITE0015,426,0,80
2025-01-10,MAT0014,SITE0015,419,7,0
2025-01-11,MAT0014,SITE0015,419,0,0
2025-01-12,MAT0014,SITE0015,415,4,0
2025-01-13,MAT0014,SITE0015,415,0,0
2025-01-14,MAT0014,SITE0015,399,16,0
2025-01-15,MAT0014,SITE0015,395,4,0
2025-01-16,MAT0014,SITE0015,386,9,0
2025-01-17,MAT0014,SITE0015,380,6,0
2025-01-18,MAT0014,SITE0015,368,12,0
2025-01-19,MAT0014,SITE0015,359,9,0
2025-01-20,MAT0014,SITE0015,352,7,0
2025-01-21,MAT0014,SITE0015,339,13,0
2025-01-22,MAT0014,SITE0015,332,7,0
