ticket_id,created_at,ticket_type,priority,sla_minutes,region,site_id,equipment_id,equipment_type,equipment_model,fault_category,fault_subcategory,fault_description,severity,equipment_age_months,last_fault_at,dispatched_at,accepted_at,arrived_at,repair_started_at,repair_finished_at,inspected_at,accepted_by_customer_at,closed_at,status_history,technician_id,team_id,technician_level,technician_workload_today,total_cost,budget_limit,is_warranty,photo_count,report_uploaded,customer_signature,attachment_count,photo_taken_at,is_reopened,reopen_within_days,customer_complaint,customer_satisfaction,qc_audit_result
TK003853,2025-10-05 09:42:00,巡检,低,1440,华中,SITE0009,EQ00188,电容器,Model-F439,老化,老化-1,电容器出现老化问题,一般,40,,2025-10-05 10:08:00,2025-10-05 10:24:00,2025-10-05 11:43:00,2025-10-05 12:12:00,2025-10-05 17:01:00,,,2025-10-05 17:53:00,"[{'ts': '2025-10-05T09:42:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-05T10:08:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-10-05T11:43:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-10-05T17:01:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-10-05T17:53:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-10-06T17:53:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0012,TEAM02,高,1,391.49,672.91,True,11,True,False,8,['2025-10-05T09:42:00'],True,6.0,False,,合规
TK003854,2025-09-21 14:22:00,巡检,紧急,60,华南,SITE0016,EQ00035,电容器,Model-D736,环境损坏,环境损坏-5,电容器出现环境损坏问题,一般,100,2025-02-26 14:22:00,2025-09-21 15:03:00,2025-09-21 15:13:00,2025-09-21 15:42:00,2025-09-21 16:04:00,2025-09-21 17:55:00,,2025-09-21 19:34:00,2025-09-21 19:43:00,"[{'ts': '2025-09-21T14:22:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-21T15:03:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-09-21T15:42:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-09-21T17:55:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-09-21T19:43:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0001,TEAM05,中,5,6874.2,7965.69,True,16,True,True,4,['2025-09-21T14:22:00'],False,,True,1.0,待审
TK003855,2025-03-07 07:20:00,保养,中,480,西南,SITE0011,EQ00054,配电箱,Model-A412,老化,老化-4,配电箱出现老化问题,轻微,52,,2025-03-07 07:47:00,2025-03-07 07:58:00,2025-03-07 09:27:00,2025-03-07 09:57:00,2025-03-07 10:53:00,2025-03-07 11:18:00,2025-03-07 12:41:00,2025-03-07 12:47:00,"[{'ts': '2025-03-07T07:20:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-07T07:47:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-03-07T09:27:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-03-07T10:53:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-03-07T12:47:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM05,持证,8,389.53,631.03,False,9,True,False,7,['2025-03-07T07:20:00'],False,,False,1.0,合规
TK003856,2025-12-06 09:49:00,巡检,高,240,西南,SITE0013,EQ00088,开关柜,Model-C625,漏电,漏电-5,开关柜出现漏电问题,轻微,88,,2025-12-06 10:13:00,2025-12-06 10:20:00,2025-12-06 11:34:00,2025-12-06 11:52:00,2025-12-06 16:35:00,2025-12-06 16:49:00,2025-12-06 16:41:00,2025-12-06 16:59:00,"[{'ts': '2025-12-06T09:49:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-06T10:13:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-12-06T11:34:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-12-06T16:35:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0012'}, {'ts': '2025-12-06T16:59:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM03,高,4,3191.25,5264.7,False,20,True,True,0,['2025-12-06T09:49:00'],False,,False,4.0,合规
TK003857,2025-03-11 17:40:00,巡检,中,480,西北,SITE0030,EQ00187,发电机,Model-B424,老化,老化-4,发电机出现老化问题,轻微,34,,2025-03-11 18:40:00,2025-03-11 18:46:00,2025-03-11 20:40:00,2025-03-11 20:59:00,2025-03-11 22:44:00,,2025-03-11 23:18:00,2025-03-11 23:24:00,"[{'ts': '2025-03-11T17:40:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-11T18:40:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0016'}, {'ts': '2025-03-11T20:40:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0009'}, {'ts': '2025-03-11T22:44:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-03-11T23:24:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM05,中,3,456.67,586.18,False,4,True,True,7,['2025-03-11T17:40:00'],False,,False,,合规
TK003858,2025-02-01 19:11:00,保养,紧急,60,西南,SITE0011,EQ00020,配电箱,Model-B887,短路,短路-3,配电箱出现短路问题,一般,93,,2025-02-01 19:52:00,2025-02-01 20:01:00,2025-02-01 20:35:00,2025-02-01 20:51:00,2025-02-02 00:58:00,,2025-02-02 01:04:00,2025-02-02 01:14:00,"[{'ts': '2025-02-01T19:11:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-01T19:52:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0009'}, {'ts': '2025-02-01T20:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-02-02T00:58:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-02-02T01:14:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0013,TEAM04,初,6,2150.01,2550.79,True,4,False,True,5,['2025-02-01T19:11:00'],False,,False,1.0,合规
TK003859,2025-07-01 13:38:00,抢修,紧急,60,西北,SITE0023,EQ00065,开关柜,Model-E239,漏电,漏电-4,开关柜出现漏电问题,一般,74,2024-08-27 13:38:00,2025-07-01 14:20:00,2025-07-01 14:36:00,2025-07-01 15:03:00,2025-07-01 15:09:00,2025-07-01 15:53:00,2025-07-01 16:08:00,2025-07-01 17:34:00,2025-07-01 17:44:00,"[{'ts': '2025-07-01T13:38:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-01T14:20:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-07-01T15:03:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0009'}, {'ts': '2025-07-01T15:53:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-07-01T17:44:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM04,中,1,3935.47,6820.45,False,19,False,True,0,['2025-07-01T13:38:00'],False,,True,,合规
TK003860,2025-05-29 09:22:00,抢修,低,1440,华东,SITE0001,EQ00168,电缆,Model-B917,环境损坏,环境损坏-2,电缆出现环境损坏问题,轻微,89,2025-04-12 09:22:00,2025-05-29 09:35:00,2025-05-29 09:51:00,2025-05-29 10:06:00,2025-05-29 10:21:00,2025-05-29 15:09:00,,,2025-05-29 16:56:00,"[{'ts': '2025-05-29T09:22:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-29T09:35:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-05-29T10:06:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-05-29T15:09:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-05-29T16:56:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM05,初,5,3178.29,3958.41,True,9,False,True,4,['2025-05-29T09:22:00'],False,,True,,合规
TK003861,2025-12-22 11:29:00,抢修,中,480,华南,SITE0024,EQ00081,发电机,Model-F716,老化,老化-2,发电机出现老化问题,严重,60,,2025-12-22 12:20:00,2025-12-22 12:48:00,2025-12-22 13:20:00,2025-12-22 13:26:00,2025-12-22 18:58:00,2025-12-22 19:22:00,2025-12-22 19:01:00,2025-12-22 19:15:00,"[{'ts': '2025-12-22T11:29:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-22T12:20:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0019'}, {'ts': '2025-12-22T13:20:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-12-22T18:58:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-12-22T19:15:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0019,TEAM01,初,4,2647.12,4077.13,True,11,True,True,0,['2025-12-22T11:29:00'],False,,False,3.0,不合规
TK003862,2025-07-05 14:08:00,巡检,中,480,华南,SITE0022,EQ00097,变压器,Model-F814,电气故障,电气故障-1,变压器出现电气故障问题,轻微,6,,2025-07-05 14:17:00,2025-07-05 14:22:00,2025-07-05 16:13:00,2025-07-05 16:33:00,2025-07-05 19:42:00,2025-07-05 20:02:00,2025-07-05 20:31:00,2025-07-05 20:50:00,"[{'ts': '2025-07-05T14:08:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-05T14:17:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-07-05T16:13:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-07-05T19:42:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-07-05T20:50:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0019,TEAM04,中,4,4418.15,7666.69,False,20,True,True,2,['2025-07-05T14:08:00'],False,,False,,合规
TK003863,2025-10-08 08:38:00,改造,高,240,西南,SITE0028,EQ00106,变压器,Model-B827,老化,老化-4,变压器出现老化问题,一般,21,2025-08-17 08:38:00,2025-10-08 09:01:00,2025-10-08 09:14:00,2025-10-08 10:22:00,2025-10-08 10:37:00,2025-10-08 13:46:00,,,2025-10-08 15:44:00,"[{'ts': '2025-10-08T08:38:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-08T09:01:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-10-08T10:22:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-10-08T13:46:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-10-08T15:44:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM01,高,5,2792.96,4377.75,False,4,True,True,5,['2025-10-08T08:38:00'],False,,False,,合规
TK003864,2025-02-02 13:30:00,抢修,中,480,华东,SITE0007,EQ00045,发电机,Model-C989,电气故障,电气故障-5,发电机出现电气故障问题,严重,30,2024-09-01 13:30:00,2025-02-02 14:21:00,2025-02-02 14:50:00,2025-02-02 16:46:00,2025-02-02 17:13:00,2025-02-03 00:15:00,2025-02-03 00:26:00,,2025-02-03 01:06:00,"[{'ts': '2025-02-02T13:30:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-02T14:21:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-02-02T16:46:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0003'}, {'ts': '2025-02-03T00:15:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0006'}, {'ts': '2025-02-03T01:06:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0005,TEAM04,中,3,2334.92,4041.87,False,16,True,True,8,['2025-02-02T13:30:00'],False,,False,,待审
TK003865,2025-03-20 20:29:00,抢修,中,480,西南,SITE0004,EQ00095,发电机,Model-B956,环境损坏,环境损坏-3,发电机出现环境损坏问题,一般,79,,2025-03-20 21:19:00,2025-03-20 21:35:00,2025-03-20 22:39:00,2025-03-20 22:45:00,2025-03-21 02:52:00,2025-03-21 03:12:00,2025-03-21 03:08:00,2025-03-21 03:20:00,"[{'ts': '2025-03-20T20:29:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-20T21:19:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-03-20T22:39:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-03-21T02:52:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-03-21T03:20:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0001,TEAM05,中,5,1464.82,1691.62,True,0,True,True,6,['2025-03-20T20:29:00'],False,,False,2.0,待审
TK003866,2025-11-18 20:57:00,保养,低,1440,华中,SITE0021,EQ00122,电容器,Model-C980,漏电,漏电-3,电容器出现漏电问题,严重,0,2024-12-07 20:57:00,2025-11-18 21:34:00,2025-11-18 21:59:00,2025-11-18 23:37:00,2025-11-19 00:05:00,2025-11-19 02:47:00,2025-11-19 03:05:00,2025-11-19 03:54:00,2025-11-19 04:03:00,"[{'ts': '2025-11-18T20:57:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-18T21:34:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0016'}, {'ts': '2025-11-18T23:37:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-11-19T02:47:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-11-19T04:03:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0019,TEAM03,高,3,3264.0,4580.49,False,9,True,True,2,['2025-11-18T20:57:00'],False,,False,,待审
TK003867,2025-03-29 10:13:00,巡检,低,1440,华东,SITE0029,EQ00170,变压器,Model-C389,老化,老化-1,变压器出现老化问题,严重,71,,2025-03-29 10:47:00,2025-03-29 11:11:00,2025-03-29 12:02:00,2025-03-29 12:17:00,2025-03-29 20:16:00,,2025-03-29 21:48:00,2025-03-29 21:55:00,"[{'ts': '2025-03-29T10:13:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-29T10:47:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-03-29T12:02:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-03-29T20:16:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-03-29T21:55:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-04-03T21:55:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0019,TEAM01,中,5,3888.39,5553.33,False,19,True,True,7,['2025-03-29T10:13:00'],True,8.0,False,1.0,待审
TK003868,2025-11-05 19:06:00,巡检,中,480,西南,SITE0001,EQ00090,发电机,Model-B452,短路,短路-1,发电机出现短路问题,一般,75,,2025-11-05 19:22:00,2025-11-05 19:45:00,2025-11-05 21:42:00,2025-11-05 22:09:00,2025-11-06 03:25:00,,2025-11-06 03:35:00,2025-11-06 03:41:00,"[{'ts': '2025-11-05T19:06:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-05T19:22:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-11-05T21:42:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-11-06T03:25:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-11-06T03:41:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,中,3,199.89,264.9,False,1,False,True,9,['2025-11-05T19:06:00'],False,,False,,待审
TK003869,2025-06-04 13:30:00,巡检,紧急,60,西北,SITE0019,EQ00042,电缆,Model-B630,环境损坏,环境损坏-1,电缆出现环境损坏问题,一般,76,2024-09-01 13:30:00,2025-06-04 14:08:00,2025-06-04 14:24:00,2025-06-04 15:40:00,2025-06-04 15:45:00,2025-06-04 18:43:00,2025-06-04 18:49:00,,2025-06-04 19:43:00,"[{'ts': '2025-06-04T13:30:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-04T14:08:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-06-04T15:40:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0015'}, {'ts': '2025-06-04T18:43:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-06-04T19:43:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0014,TEAM01,持证,2,1317.13,1531.4,False,7,True,True,0,['2025-06-04T13:30:00'],False,,False,,待审
TK003870,2025-12-27 16:28:00,巡检,低,1440,西北,SITE0008,EQ00075,发电机,Model-A224,过热,过热-3,发电机出现过热问题,轻微,41,,2025-12-27 16:38:00,2025-12-27 17:04:00,2025-12-27 18:40:00,2025-12-27 18:57:00,2025-12-28 01:31:00,,2025-12-28 02:20:00,2025-12-28 02:29:00,"[{'ts': '2025-12-27T16:28:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-12-27T16:38:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-12-27T18:40:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0005'}, {'ts': '2025-12-28T01:31:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-12-28T02:29:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0010,TEAM01,持证,4,2324.48,3852.89,True,20,True,False,2,['2025-12-27T16:28:00'],False,,False,2.0,待审
TK003871,2025-10-22 12:06:00,巡检,低,1440,西北,SITE0012,EQ00027,配电箱,Model-F583,电气故障,电气故障-2,配电箱出现电气故障问题,一般,89,,2025-10-22 12:57:00,2025-10-22 13:15:00,2025-10-22 13:31:00,2025-10-22 13:51:00,2025-10-22 18:19:00,2025-10-22 18:47:00,2025-10-22 18:30:00,2025-10-22 18:42:00,"[{'ts': '2025-10-22T12:06:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-22T12:57:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-10-22T13:31:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0013'}, {'ts': '2025-10-22T18:19:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-10-22T18:42:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0011,TEAM02,持证,3,2313.99,3416.55,True,5,True,False,4,['2025-10-22T12:06:00'],False,,False,4.0,待审
TK003872,2025-06-12 20:37:00,保养,紧急,60,华中,SITE0015,EQ00146,电缆,Model-D474,机械故障,机械故障-5,电缆出现机械故障问题,一般,28,,2025-06-12 21:35:00,2025-06-12 21:49:00,2025-06-12 23:33:00,2025-06-12 23:38:00,2025-06-13 06:13:00,,2025-06-13 07:41:00,2025-06-13 07:50:00,"[{'ts': '2025-06-12T20:37:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-12T21:35:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0014'}, {'ts': '2025-06-12T23:33:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-06-13T06:13:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-06-13T07:50:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM05,中,7,313.38,529.42,False,0,True,False,10,['2025-06-12T20:37:00'],False,,False,2.0,合规
TK003873,2025-09-16 20:13:00,抢修,中,480,华中,SITE0013,EQ00013,发电机,Model-C293,老化,老化-4,发电机出现老化问题,一般,27,,2025-09-16 21:00:00,2025-09-16 21:10:00,2025-09-16 21:46:00,2025-09-16 22:05:00,2025-09-17 01:38:00,,,2025-09-17 03:11:00,"[{'ts': '2025-09-16T20:13:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-16T21:00:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-09-16T21:46:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-09-17T01:38:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-09-17T03:11:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0020,TEAM03,初,3,3973.65,6343.73,False,12,True,False,4,['2025-09-16T20:13:00'],False,,False,1.0,合规
TK003874,2025-02-08 18:14:00,保养,高,240,西南,SITE0017,EQ00135,电容器,Model-C221,电气故障,电气故障-3,电容器出现电气故障问题,轻微,43,2024-05-29 18:14:00,2025-02-08 19:11:00,2025-02-08 19:34:00,2025-02-08 20:36:00,2025-02-08 20:41:00,2025-02-09 01:17:00,2025-02-09 01:47:00,2025-02-09 01:58:00,2025-02-09 02:04:00,"[{'ts': '2025-02-08T18:14:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-02-08T19:11:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-02-08T20:36:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-02-09T01:17:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-02-09T02:04:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,高,4,3799.78,6821.74,False,8,True,True,9,['2025-02-08T18:14:00'],False,,False,,合规
TK003875,2025-10-03 16:29:00,改造,中,480,华北,SITE0022,EQ00141,电缆,Model-F323,漏电,漏电-3,电缆出现漏电问题,一般,15,,2025-10-03 16:58:00,2025-10-03 17:16:00,2025-10-03 18:26:00,2025-10-03 18:55:00,2025-10-03 19:24:00,2025-10-03 19:34:00,,2025-10-03 20:18:00,"[{'ts': '2025-10-03T16:29:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-03T16:58:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-10-03T18:26:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0020'}, {'ts': '2025-10-03T19:24:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-10-03T20:18:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-10-08T20:18:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0007,TEAM04,持证,1,4637.21,7364.15,False,16,True,True,6,['2025-10-03T16:29:00'],True,6.0,False,3.0,不合规
TK003876,2025-09-09 08:51:00,抢修,低,1440,华南,SITE0026,EQ00110,变压器,Model-E401,电气故障,电气故障-2,变压器出现电气故障问题,一般,113,,2025-09-09 09:02:00,2025-09-09 09:26:00,2025-09-09 10:39:00,2025-09-09 10:46:00,2025-09-11 09:46:00,,2025-09-11 11:05:00,2025-09-11 11:13:00,"[{'ts': '2025-09-09T08:51:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-09T09:02:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0002'}, {'ts': '2025-09-09T10:39:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-09-11T09:46:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-09-11T11:13:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0015,TEAM04,中,5,1295.1,1532.37,False,18,True,True,7,['2025-09-09T08:51:00'],False,,True,,合规
TK003877,2025-10-25 15:32:00,抢修,高,240,华南,SITE0010,EQ00059,配电箱,Model-B150,电气故障,电气故障-5,配电箱出现电气故障问题,一般,118,,2025-10-25 16:05:00,2025-10-25 16:15:00,2025-10-25 18:05:00,2025-10-25 18:10:00,2025-10-25 23:49:00,,2025-10-26 00:07:00,2025-10-26 00:25:00,"[{'ts': '2025-10-25T15:32:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-25T16:05:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-10-25T18:05:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0011'}, {'ts': '2025-10-25T23:49:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-10-26T00:25:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-10-29T00:25:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0018,TEAM02,持证,6,361.72,452.95,True,16,True,False,6,['2025-10-25T15:32:00'],True,3.0,False,2.0,合规
